Date,Region,Product,Share
202002,Yacuiba,bicervecina el inca 620cc ret x12 si,0
202003,La Paz Ciudad,paceña centenario 354cc lat x6,0
202003,La Paz Ciudad,paceña centenario 354cc lat x6,0.02
202003,El Alto Ciudad,paceña centenario 354cc lat x6,0.01
202003,El Alto Provincias,paceña centenario 354cc lat x6,0
202003,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0
202003,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0
202003,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0.02
202003,Santa Cruz Ciudad Norte,paceña centenario 354cc lat x6,0
202003,Santa Cruz Ciudad Norte,paceña centenario 354cc lat x6,0.01
202003,Cochabamba Ciudad,paceña centenario 354cc lat x6,0
202003,Cochabamba Ciudad,paceña centenario 354cc lat x6,0.01
202003,Trinidad,paceña centenario 354cc lat x6,0
202003,Pando,paceña centenario 354cc lat x6,0
202003,Yacuiba,paceña centenario 354cc lat x6,0
202003,Sucre,paceña centenario 354cc lat x6,0
202003,Sucre,paceña centenario 354cc lat x6,0
202003,Potosi,paceña centenario 354cc lat x6,0
202003,Tarija,paceña centenario 354cc lat x6,0
202003,Tarija,paceña centenario 354cc lat x6,0
202003,Oruro Ciudad,paceña centenario 354cc lat x6,0
202004,La Paz Ciudad,paceña centenario 354cc lat x6,0.03
202004,El Alto Ciudad,paceña centenario 354cc lat x6,0
202004,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0.01
202004,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0.01
202004,Santa Cruz Ciudad Norte,paceña centenario 354cc lat x6,0.08
202004,Cochabamba Ciudad,paceña centenario 354cc lat x6,0
202004,Sucre,paceña centenario 354cc lat x6,0
202004,Potosi,paceña centenario 354cc lat x6,0
202004,Tarija,paceña centenario 354cc lat x6,0
202004,Oruro Ciudad,paceña centenario 354cc lat x6,0.01
202005,La Paz Ciudad,paceña centenario 354cc lat x6,0.03
202005,El Alto Ciudad,paceña centenario 354cc lat x6,0
202005,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0
202005,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0.01
202005,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0.03
202005,Santa Cruz Ciudad Norte,paceña centenario 354cc lat x6,0.02
202005,Cochabamba Ciudad,paceña centenario 354cc lat x6,0
202005,Trinidad,paceña centenario 354cc lat x6,0
202005,Sucre,paceña centenario 354cc lat x6,0
202005,Potosi,paceña centenario 354cc lat x6,0
202005,Tarija,paceña centenario 354cc lat x6,0
202005,Tarija,paceña centenario 354cc lat x6,0
202005,Oruro Ciudad,paceña centenario 354cc lat x6,0
202005,Oruro Ciudad,paceña centenario 354cc lat x6,0
202002,Cochabamba Ciudad,paceña centenario 20l barril x1,0
202002,Tarija,paceña centenario 354cc lat x6,0
202002,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0
202002,Santa Cruz Ciudad,paceña sin alcohol rubia 354cc lat x24,0
202002,Oruro Ciudad,paceña pilsener 710cc ret x12 si,0
202002,Yacuiba,huari pilsener 354cc lat x24,0
202002,Oruro Ciudad,paceña pilsener 710cc ret x12 si,0
202002,La Paz Ciudad,paceña pilsener 620cc ret x156 fut,0
202002,Santa Cruz Provincias,paceña pilsener 473cc lat x24,0
202002,Potosi,bicervecina el inca 620cc ret x12 si,0
202002,Potosi,bicervecina el inca 350cc ow x24,0
202002,Cochabamba Provincias,paceña pilsener 300cc ow x24,0
202003,La Paz Ciudad,becks gold 354cc lat x6,0
202003,La Paz Ciudad,becks gold 354cc lat x6,0.01
202003,El Alto Ciudad,becks gold 354cc lat x6,0
202003,Santa Cruz Ciudad,becks gold 354cc lat x6,0.01
202003,Santa Cruz Ciudad,becks gold 354cc lat x6,0.09
202003,Santa Cruz Ciudad Norte,becks gold 354cc lat x6,0
202003,Santa Cruz Ciudad Norte,becks gold 354cc lat x6,0.03
202003,Cochabamba Ciudad,becks gold 354cc lat x6,0
202003,Cochabamba Ciudad,becks gold 354cc lat x6,0.01
202003,Trinidad,becks gold 354cc lat x6,0
202003,Yacuiba,becks gold 354cc lat x6,0
202003,Sucre,becks gold 354cc lat x6,0
202003,Potosi,becks gold 354cc lat x6,0
202003,Tarija,becks gold 354cc lat x6,0
202003,Tarija,becks gold 354cc lat x6,0
202003,Oruro Ciudad,becks gold 354cc lat x6,0
202004,La Paz Ciudad,becks gold 354cc lat x6,0.02
202004,Santa Cruz Ciudad,becks gold 354cc lat x6,0.02
202004,Santa Cruz Ciudad,becks gold 354cc lat x6,0.06
202004,Santa Cruz Ciudad Norte,becks gold 354cc lat x6,0.13
202004,Cochabamba Ciudad,becks gold 354cc lat x6,0.02
202004,Sucre,becks gold 354cc lat x6,0
202004,Potosi,becks gold 354cc lat x6,0
202004,Tarija,becks gold 354cc lat x6,0
202005,La Paz Ciudad,becks gold 354cc lat x6,0.01
202005,Santa Cruz Ciudad,becks gold 354cc lat x6,0.01
202005,Santa Cruz Ciudad Norte,becks gold 354cc lat x6,0
202005,Santa Cruz Ciudad Norte,becks gold 354cc lat x6,0.03
202005,Cochabamba Ciudad,becks gold 354cc lat x6,0.02
202005,Yacuiba,becks gold 354cc lat x6,0
202005,Sucre,becks gold 354cc lat x6,0
202005,Potosi,becks gold 354cc lat x6,0
202005,Tarija,becks gold 354cc lat x6,0
202005,Oruro Ciudad,becks gold 354cc lat x6,0
202002,Oruro Ciudad,paceña pilsener 1l ret x12 si,0
202002,Tarija,bock 473cc lat x24,0
202002,Cochabamba Ciudad,paceña ice 354cc lat x24,0
202002,El Alto Ciudad,paceña centenario ret x12 620,0
202002,Pando,imperial 350cc lat x24,0
202002,Oruro Ciudad,paceña pilsener 473cc lat x24,0
202002,Potosi,maltin 350cc lat x24,0
202002,Santa Cruz Provincias,bicervecina el inca 620cc ret x12 si,0
202002,Yacuiba,imperial 473cc lat x24,0
202002,Cochabamba Ciudad,paceña ice ow 300 cc x 24 six pack,0
202003,La Paz Ciudad,huari trigo 330cc ow x24,0
202003,La Paz Ciudad,huari trigo 330cc ow x24,0
202003,El Alto Ciudad,huari trigo 330cc ow x24,0
202003,El Alto Ciudad,huari trigo 330cc ow x24,0
202003,El Alto Provincias,huari trigo 330cc ow x24,0
202003,Santa Cruz Ciudad,huari trigo 330cc ow x24,0
202003,Santa Cruz Ciudad Norte,huari trigo 330cc ow x24,0
202003,Santa Cruz Ciudad Norte,huari trigo 330cc ow x24,0
202003,Trinidad,huari trigo 330cc ow x24,0
202003,Sucre,huari trigo 330cc ow x24,0
202003,Potosi,huari trigo 330cc ow x24,0
202003,Tarija,huari trigo 330cc ow x24,0
202003,Tarija,huari trigo 330cc ow x24,0
202003,Oruro Ciudad,huari trigo 330cc ow x24,0
202003,Oruro Ciudad,huari trigo 330cc ow x24,0
202003,Oruro Provincias,huari trigo 330cc ow x24,0
202004,La Paz Ciudad,huari trigo 330cc ow x24,0.03
202004,Santa Cruz Ciudad,huari trigo 330cc ow x24,0
202004,Santa Cruz Ciudad Norte,huari trigo 330cc ow x24,0.11
202004,Cochabamba Ciudad,huari trigo 330cc ow x24,0.01
202004,Yacuiba,huari trigo 330cc ow x24,0
202004,Sucre,huari trigo 330cc ow x24,0
202004,Tarija,huari trigo 330cc ow x24,0
202004,Oruro Ciudad,huari trigo 330cc ow x24,0
202005,La Paz Ciudad,huari trigo 330cc ow x24,0.01
202005,La Paz Ciudad,huari trigo 330cc ow x24,0.03
202005,El Alto Ciudad,huari trigo 330cc ow x24,0
202005,Santa Cruz Ciudad,huari trigo 330cc ow x24,0
202005,Santa Cruz Ciudad,huari trigo 330cc ow x24,0.01
202005,Santa Cruz Ciudad Norte,huari trigo 330cc ow x24,0.02
202005,Santa Cruz Ciudad Norte,huari trigo 330cc ow x24,0.04
202005,Cochabamba Ciudad,huari trigo 330cc ow x24,0.02
202005,Trinidad,huari trigo 330cc ow x24,0
202005,Yacuiba,huari trigo 330cc ow x24,0
202005,Sucre,huari trigo 330cc ow x24,0.01
202005,Potosi,huari trigo 330cc ow x24,0
202005,Tarija,huari trigo 330cc ow x24,0
202005,Tarija,huari trigo 330cc ow x24,0
202005,Oruro Ciudad,huari trigo 330cc ow x24,0
202005,Oruro Ciudad,huari trigo 330cc ow x24,0.01
202005,Oruro Provincias,huari trigo 330cc ow x24,0
202002,Santa Cruz Ciudad,becks gold ret x12 620,0
202002,Oruro Ciudad,huari pilsener 20l barril x1,0
202002,Tarija,baltica 350cc lat x24,0
202002,Potosi,huari pilsener 354cc lat x24,0
202002,Trinidad,becks 300cc ow x24 pack,0
202003,La Paz Ciudad,paceña centenario 1l ret x12,0
202003,La Paz Ciudad,paceña centenario 1l ret x12,0.04
202003,La Paz Ciudad,paceña centenario 1l ret x12,0.08
202003,El Alto Ciudad,paceña centenario 1l ret x12,0
202003,El Alto Ciudad,paceña centenario 1l ret x12,0.02
202003,El Alto Provincias,paceña centenario 1l ret x12,0
202003,Potosi,paceña centenario 1l ret x12,0.01
202003,Oruro Ciudad,paceña centenario 1l ret x12,0
202004,La Paz Ciudad,paceña centenario 1l ret x12,0.01
202004,Potosi,paceña centenario 1l ret x12,0
202005,La Paz Ciudad,paceña centenario 1l ret x12,0
202005,El Alto Ciudad,paceña centenario 1l ret x12,0
202005,Potosi,paceña centenario 1l ret x12,0
202002,Tarija,becks 300cc ow x24 pack,0
202002,Yacuiba,becks gold 354cc lat x6,0
202002,El Alto Provincias,paceña ice ow 300 cc x 24 six pack,0
202003,La Paz Ciudad,paceña centenario 20l barril x1,0
202003,La Paz Ciudad,paceña centenario 20l barril x1,0
202003,Santa Cruz Ciudad,paceña centenario 20l barril x1,0
202003,Santa Cruz Ciudad Norte,paceña centenario 20l barril x1,0.01
202003,Cochabamba Ciudad,paceña centenario 20l barril x1,0
202002,Sucre,corona balde ow 355 2x5,0
202002,Santa Cruz Ciudad Norte,bicervecina el inca 350cc ow x24,0
202002,El Alto Ciudad,paceña centenario 1l ret x12,0
202003,La Paz Ciudad,huari pilsener 20l barril x1,0
202003,La Paz Ciudad,huari pilsener 20l barril x1,0
202003,El Alto Ciudad,huari pilsener 20l barril x1,0
202003,Santa Cruz Ciudad,huari pilsener 20l barril x1,0.01
202003,Santa Cruz Ciudad Norte,huari pilsener 20l barril x1,0.02
202003,Cochabamba Ciudad,huari pilsener 20l barril x1,0
202003,Oruro Ciudad,huari pilsener 20l barril x1,0
202002,Cochabamba Provincias,paceña centenario 354cc lat x6,0
202002,Cochabamba Ciudad,taquiña export 1l ret x12,0
202002,Trinidad,paceña centenario 354cc lat x6,0
202002,Cochabamba Ciudad,bock 473cc lat x24,0
202002,Santa Cruz Ciudad,maltin 473cc lat x24,0
202002,Trinidad,becks gold 354cc lat x6,0
202002,Tarija,paceña centenario ret x12 620,0
202002,Potosi,becks gold eventos ret x12 620cc,0
202002,Sucre,paceña centenario 354cc lat x6,0
202002,Trinidad,paceña centenario 350cc ow 6x4,0
202002,Pando,paceña centenario 354cc lat x6,0
202002,Santa Cruz Ciudad Norte,bicervecina original negra 620cc ret x12,0
202002,Potosi,maltin 350cc lat x24,0
202002,Tarija,huari 330cc ow 8x2,0
202002,Cochabamba Ciudad,bicervecina el inca 350cc ow x24,0
202002,Santa Cruz Ciudad Norte,becks gold ret x12 620,0
202002,La Paz Ciudad,bock 473cc lat x24,0
202002,Sucre,paceña centenario 350cc ow 6x4,0
202002,Pando,becks 300cc ow x24 pack,0
202002,Oruro Ciudad,becks 300cc ow x24 pack,0
202002,Tarija,paceña pilsener 473cc lat x24,0
202002,Yacuiba,maltin 473cc lat x24,0
202002,Oruro Ciudad,baltica 473cc lat x24,0
202002,Cochabamba Ciudad,maltin 620cc ret x12,0
202002,Yacuiba,huari pilsener ret x12 1l,0
202002,La Paz Ciudad,becks gold 354cc lat x6,0
202002,Oruro Provincias,becks gold 354cc lat x6,0
202002,Tarija,maltin 473cc lat x24,0
202002,Sucre,paceña pilsener 710cc ret x12 si,0
202002,Potosi,paceña pilsener 354cc lat x24 si,0
202002,Tarija,huari pilsener 354cc lat x24,0
202002,Tarija,huari miel 330cc ow x24,0
202002,La Paz Ciudad,paceña tropical 50l barril x1,0
202002,Cochabamba Ciudad,huari miel 330cc ow x24,0
202002,Santa Cruz Ciudad,becks 300cc ow x24 pack,0
202002,Tarija,paceña centenario 350cc ow 6x4,0
202002,Trinidad,maltin 620cc ret x12,0
202002,Oruro Ciudad,brahma 354cc lat x24,0
202002,Santa Cruz Ciudad,bicervecina original negra 620cc ret x12,0
202002,Potosi,becks 300cc ow x24 pack,0
202002,Santa Cruz Ciudad,paceña centenario 350cc ow 6x4,0
202002,Tarija,paceña centenario 350cc ow 6x4,0
202002,Potosi,paceña centenario 354cc lat x6,0
202002,Potosi,paceña pilsener 300cc ow x24,0
202002,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0
202002,Yacuiba,paceña ice ow 300 cc x 24 six pack,0
202002,Cochabamba Ciudad,maltin 473cc lat x24,0
202002,Sucre,paceña ice 354cc lat x24,0
202002,Santa Cruz Ciudad,paceña centenario 350cc ow 6x4,0
202002,Sucre,bicervecina el inca 350cc ow x24,0
202002,Santa Cruz Ciudad,paceña pilsener 620cc ret x156 fut,0
202002,La Paz Ciudad,huari pilsener 620cc ret x12,0
202002,Yacuiba,paceña ice ow 300 cc x 24 six pack,0
202002,La Paz Ciudad,paceña centenario 20l barril x1,0
202002,Tarija,huari miel 330cc ow x24,0
202002,Tarija,paceña pilsener 300cc ow x24,0
202002,Cochabamba Ciudad,imperial 620cc ret x12,0
202002,La Paz Ciudad,paceña centenario 354cc lat x6,0
202002,Sucre,paceña centenario ret x12 620,0
202002,Oruro Ciudad,baltica 473cc lat x24,0
202002,Santa Cruz Ciudad,paceña centenario 354cc lat x6,0
202002,Oruro Provincias,paceña centenario 354cc lat x6,0
202002,Cochabamba Ciudad,taquiña export 710cc ret x12,0
202002,Trinidad,paceña centenario ret x12 620,0
202002,Oruro Ciudad,bicervecina el inca 350cc ow x24,0
202002,Santa Cruz Ciudad,paceña pilsener 473cc lat x24,0
202002,Yacuiba,paceña centenario 354cc lat x6,0
202002,Santa Cruz Provincias,brahma fronteras ret 1l x 12,0
202002,Trinidad,bicervecina el inca 620cc ret x12 si,0
202002,Pando,bicervecina el inca 620cc ret x12 si,0
202002,Potosi,paceña centenario 350cc ow 6x4,0
202002,Santa Cruz Ciudad,bicervecina el inca 350cc ow x24,0
202002,Potosi,paceña pilsener 473cc lat x24,0
202002,El Alto Ciudad,huari pilsener 354cc lat x24,0
202002,Santa Cruz Provincias,paceña centenario 350cc ow 6x4,0
202002,Santa Cruz Ciudad Norte,bicervecina el inca 350cc ow x24,0
202002,Potosi,huari 330cc ow 8x2,0
202002,Cochabamba Ciudad,taquiña export 620cc ret x156,0
202002,Cochabamba Provincias,huari 330cc ow 8x2,0
202002,Tarija,paceña ice 354cc lat x24,0
202002,El Alto Ciudad,bicervecina el inca 350cc ow x24,0
202002,Santa Cruz Ciudad,ducal 620cc ret x12,0
202002,Sucre,maltin 620cc ret x12,0
202002,La Paz Ciudad,paceña pilsener 710cc ret x12 si,0
202002,Yacuiba,paceña pilsener 300cc ow x24,0
202002,Cochabamba Ciudad,huari 330cc ow 8x2,0
202002,El Alto Ciudad,paceña centenario 350cc ow 6x4,0
202002,Riberalta,paceña centenario 350cc ow 6x4,0
202002,Oruro Ciudad,maltin 350cc lat x24,0
202002,Santa Cruz Ciudad,paceña centenario 20l barril x1,0
202002,La Paz Ciudad,paceña ice 354cc lat x24,0
202002,Cochabamba Ciudad,taquiña export 710cc ret x12,0
202002,Santa Cruz Ciudad,paceña sin alcohol rubia 354cc lat x24,0
202002,El Alto Ciudad,paceña pilsener 710cc ret x12 si,0
202002,Tarija,paceña pilsener 620cc ret x156 fut,0
202002,Santa Cruz Ciudad Norte,paceña centenario 350cc ow 6x4,0
202002,Tarija,huari 330cc ow 8x2,0
202002,Santa Cruz Ciudad Norte,paceña centenario ret x12 620,0
202002,Santa Cruz Ciudad,paceña centenario 350cc ow 6x4,0
202002,Cochabamba Ciudad,paceña centenario 350cc ow 6x4,0
202002,Cochabamba Ciudad,becks gold ret x12 620,0
202002,La Paz Ciudad,huari miel 330cc ow x24,0
202002,Oruro Ciudad,maltin 473cc lat x24,0
202002,Oruro Ciudad,imperial 350cc lat x24,0
202002,Potosi,paceña centenario 350cc ow 6x4,0
202002,El Alto Ciudad,paceña tropical 50l barril x1,0
202002,Tarija,paceña tropical 50l barril x1,0
202002,La Paz Ciudad,paceña centenario 20l barril x1,0
202002,La Paz Ciudad,huari pilsener 20l barril x1,0
202002,Tarija,huari pilsener 20l barril x1,0
202002,Cochabamba Ciudad,paceña centenario 354cc lat x6,0
202002,El Alto Ciudad,huari pilsener 354cc lat x24,0
202002,El Alto Ciudad,paceña centenario 350cc ow 6x4,0
202002,Cochabamba Ciudad,paceña centenario 350cc ow 6x4,0
202002,Cochabamba Ciudad,paceña pilsener 300cc ow x24,0
202002,Cochabamba Ciudad,paceña ice ow 300 cc x 24 six pack,0
202002,Oruro Ciudad,becks gold 354cc lat x6,0
202002,Cochabamba Provincias,paceña centenario 350cc ow 6x4,0
202002,Cochabamba Ciudad,bicervecina el inca 350cc ow x24,0
202002,Oruro Ciudad,bicervecina el inca 350cc ow x24,0
202002,Oruro Ciudad,bicervecina original negra 620cc ret x12,0
202002,Tarija,paceña centenario 354cc lat x6,0
202002,El Alto Ciudad,huari 330cc ow 8x2,0
202002,Trinidad,huari 330cc ow 8x2,0
202002,Oruro Ciudad,paceña pilsener 300cc ow x24,0
202002,Cochabamba Ciudad,paceña pilsener 473cc lat x24,0
202002,Potosi,imperial 473cc lat x24,0
202002,Santa Cruz Ciudad,becks 300cc ow x24 pack,0
202002,Yacuiba,bicervecina el inca 350cc ow x24,0
202002,Oruro Ciudad,brahma 354cc lat x24,0
202002,Riberalta,bicervecina el inca 620cc ret x12 si,0
202002,Sucre,bicervecina el inca 620cc ret x12 si,0
202002,Trinidad,becks gold ret x12 620,0
202002,La Paz Ciudad,becks gold eventos ret x12 620cc,0
202002,El Alto Ciudad,paceña pilsener 300cc ow x24,0
202002,Pando,paceña ice ow 300 cc x 24 six pack,0
202002,Tarija,huari pilsener ret x12 1l,0
202002,Santa Cruz Ciudad Norte,paceña sin alcohol rubia 354cc lat x24,0
202002,Tarija,huari pilsener 354cc lat x24,0
202002,La Paz Ciudad,maltin 473cc lat x24,0
202002,Trinidad,bicervecina el inca 350cc ow x24,0
202002,Oruro Ciudad,paceña pilsener 620cc ret x156 fut,0
202002,Cochabamba Ciudad,paceña pilsener 300cc ow x24,0
202002,El Alto Provincias,paceña pilsener 473cc lat x24,0
202002,Oruro Ciudad,bock 473cc lat x24,0
202002,Sucre,huari miel 330cc ow x24,0
202002,Tarija,brahma 354cc lat x24,0
202002,La Paz Ciudad,becks gold 354cc lat x6,0
202002,Oruro Ciudad,imperial 350cc lat x24,0
202002,Tarija,bicervecina el inca 350cc ow x24,0
202002,Santa Cruz Ciudad Norte,bicervecina original negra 620cc ret x12,0
202002,El Alto Ciudad,becks gold 354cc lat x6,0
202002,Yacuiba,becks 300cc ow x24 pack,0
202002,Tarija,becks 300cc ow x24 pack,0
202002,El Alto Ciudad,paceña sin alcohol rubia 354cc lat x24,0
202002,Tarija,maltin 350cc lat x24,0
202002,Cochabamba Ciudad,huari pilsener 20l barril x1,0
202002,Tarija,paceña pilsener 300cc ow x24,0
202002,Cochabamba Ciudad,paceña centenario 1l ret x12,0
202002,Potosi,bicervecina el inca 350cc ow x24,0
202002,La Paz Ciudad,paceña ice 354cc lat x24,0
202002,Yacuiba,paceña ice 354cc lat x24,0
202002,La Paz Ciudad,huari 330cc ow 8x2,0
202002,Potosi,huari pilsener 620cc ret x12,0
202002,Tarija,paceña ice ow 300 cc x 24 six pack,0
202002,El Alto Ciudad,paceña pilsener 710cc ret x12 si,0
202002,El Alto Ciudad,paceña ice 354cc lat x24,0
202002,Oruro Ciudad,paceña pilsener 354cc lat x24 si,0
202002,Santa Cruz Ciudad,paceña pilsener 354cc lat x24 si,0
202002,La Paz Ciudad,paceña sin alcohol rubia 354cc lat x24,0
202002,Oruro Ciudad,huari 330cc ow 8x2,0
202002,Oruro Ciudad,paceña centenario 1l ret x12,0
202002,Cochabamba Ciudad,imperial 473cc lat x24,0
202003,La Paz Ciudad,paceña centenario ret x12 620,0.01
202003,La Paz Ciudad,paceña centenario ret x12 620,0.02
202003,El Alto Ciudad,paceña centenario ret x12 620,0
202003,El Alto Ciudad,paceña centenario ret x12 620,0.02
202003,El Alto Provincias,paceña centenario ret x12 620,0.02
202003,Santa Cruz Ciudad,paceña centenario ret x12 620,0
202003,Santa Cruz Ciudad Norte,paceña centenario ret x12 620,0
202003,Cochabamba Ciudad,paceña centenario ret x12 620,0.01
202003,Trinidad,paceña centenario ret x12 620,0
202003,Pando,paceña centenario ret x12 620,0
202003,Sucre,paceña centenario ret x12 620,0
202003,Sucre,paceña centenario ret x12 620,0
202003,Potosi,paceña centenario ret x12 620,0
202003,Tarija,paceña centenario ret x12 620,0
202004,La Paz Ciudad,paceña centenario ret x12 620,0.03
202004,El Alto Ciudad,paceña centenario ret x12 620,0.05
202004,Santa Cruz Ciudad,paceña centenario ret x12 620,0
202004,Cochabamba Ciudad,paceña centenario ret x12 620,0
202004,Tarija,paceña centenario ret x12 620,0
202005,La Paz Ciudad,paceña centenario ret x12 620,0.19
202005,El Alto Ciudad,paceña centenario ret x12 620,0.03
202005,El Alto Ciudad,paceña centenario ret x12 620,0.05
202005,Santa Cruz Ciudad,paceña centenario ret x12 620,0
202005,Cochabamba Ciudad,paceña centenario ret x12 620,0.02
202005,Sucre,paceña centenario ret x12 620,0.01
202005,Tarija,paceña centenario ret x12 620,0.01
202002,Oruro Ciudad,paceña centenario 354cc lat x6,0
202002,El Alto Ciudad,paceña pilsener 300cc ow x24,0
202003,Trinidad,becks gold ret x12 620,0
202002,La Paz Ciudad,paceña centenario 350cc ow 6x4,0
202002,Tarija,corona balde ow 355 2x5,0
202002,Tarija,paceña ice 354cc lat x24,0
202002,El Alto Provincias,paceña pilsener 710cc ret x12 si,0
